STRUCTURE_NUMBER_008,LOCATION_009,lat,lon,"coordinates (lat, lon)",YEAR_BUILT_027,FUNCTIONAL_CLASS_026,ADT_029,PERCENT_ADT_TRUCK_109,MIN_VERT_CLR_010,VC_ft,d_vc,N_detour,p_height,V_elem_height,Risk_Index,Risk_Level,Risk_Explanation,Street_View_URL
171450067504119,'4.25 MI S OF SH 7',31.197297222222200,-95.99395277777780,"31.197297, -95.993953",1966,1,39011,31.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.197297,-95.993953"
171450067504095,'0.9 MI W OF SH 75',31.149733333333300,-95.98356666666670,"31.149733, -95.983567",1965,7,610,13.0,5.08,16.6666672,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.149733,-95.983567"
171450067504096,'1.55 MI S OF FM 977',31.12837777777780,-95.97719444444440,"31.128378, -95.977194",1965,1,18696,30.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.128378,-95.977194"
171450067504097,'1.55 MI S OF FM 977',31.128194444444400,-95.97738611111110,"31.128194, -95.977386",1965,1,18262,30.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.128194,-95.977386"
171450067504098,'1.55 MI S OF FM 977',31.12795,-95.97778333333330,"31.127950, -95.977783",1965,7,90,26.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.127950,-95.977783"
171450067504099,'1.8 MI S OF FM 977',31.12441388888890,-95.97642222222220,"31.124414, -95.976422",1965,8,100,0.0,4.93,16.1745412,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.124414,-95.976422"
171450067504100,'2.65 MI S OF FM 977',31.11313055555560,-95.970125,"31.113131, -95.970125",1965,1,18696,30.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.113131,-95.970125"
171450067504101,'2.65 MI S OF FM 977',31.11306111111110,-95.97033333333330,"31.113061, -95.970333",1965,1,18262,30.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.113061,-95.970333"
171450067504102,'4.0 MI S OF FM 977',31.095130555555600,-95.96195277777780,"31.095131, -95.961953",1965,1,36958,30.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.095131,-95.961953"
171450067504103,'4.0 MI S OF FM 977',31.095016666666700,-95.96254444444450,"31.095017, -95.962544",1965,7,90,26.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.095017,-95.962544"
171450067504115,'1.45 MI S OF SH 7',31.238083333333300,-95.99394722222220,"31.238083, -95.993947",1966,7,430,27.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.238083,-95.993947"
171450067504116,'1.45 MI S OF SH 7',31.237755555555600,-95.99296666666670,"31.237756, -95.992967",1966,1,17880,38.0,99.99,,0.0,0.0,0.0,1.0,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.237756,-95.992967"
