STRUCTURE_NUMBER_008,LOCATION_009,lat,lon,"coordinates (lat, lon)",YEAR_BUILT_027,FUNCTIONAL_CLASS_026,ADT_029,PERCENT_ADT_TRUCK_109,MIN_VERT_CLR_010,VC_ft,d_vc,N_detour,p_height,V_elem_height,Risk_Index,Risk_Level,Risk_Explanation,Street_View_URL
121020005009518,'1.65 MI NW OF IH 610',29.8193666666667,-95.4683166666667,"29.819367, -95.468317",2016,12,273500,10.0,3.72,12.2047248,86.0875099480959,23544.9339708042,23544.9339708042,1.0,23544.9339708042,Top 20,"This bridge has a vertical clearance of 12.2 ft (NBI Item 10), below the 14.0 ft non-interstate standard where no trucks require detour. The clearance restriction causes 86.1% of trucks to detour (Eq. 10.1), and with an ADT of 273,500 and 10.0% truck traffic, an estimated 23,545 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.819367,-95.468317"
41880027501171,'0.6 MI. E of IH 27',35.1925444444444,-101.826922222222,"35.192544, -101.826922",2018,11,48600,35.0,4.36,14.3044624,1.62718331296,276.783881534496,276.783881534496,1.0,276.783881534496,Top 20,"This bridge has a vertical clearance of 14.3 ft (NBI Item 10), below the 16.1 ft interstate standard where no trucks require detour. The clearance restriction causes 1.6% of trucks to detour (Eq. 10.1), and with an ADT of 48,600 and 35.0% truck traffic, an estimated 277 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=35.192544,-101.826922"
100930E00506102,'1.17 MI SW of Spur 502',32.524675,-94.7620833333333,"32.524675, -94.762083",2010,17,10938,2.0,1.83,6.0039372,100.0,218.76,218.76,1.0,218.76,Top 20,"This bridge has a vertical clearance of 6.0 ft (NBI Item 10), below the 14.0 ft non-interstate standard where no trucks require detour. The clearance restriction causes 100.0% of trucks to detour (Eq. 10.1), and with an ADT of 10,938 and 2.0% truck traffic, an estimated 219 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.524675,-94.762083"
41880027501172,'0.6 MI E of IH 27',35.1923944444444,-101.826902777778,"35.192394, -101.826903",2018,11,50400,19.0,4.36,14.3044624,1.62718331296,155.81907404905,155.81907404905,1.0,155.81907404905,Top 20,"This bridge has a vertical clearance of 14.3 ft (NBI Item 10), below the 16.1 ft interstate standard where no trucks require detour. The clearance restriction causes 1.6% of trucks to detour (Eq. 10.1), and with an ADT of 50,400 and 19.0% truck traffic, an estimated 156 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=35.192394,-101.826903"
110030255301016,'AT US 59/SOUTH INTERCHANG',31.3096833333333,-94.7264277777778,"31.309683, -94.726428",1988,14,3950,12.0,3.94,12.9265096,22.9155132845111,108.619532968582,108.619532968582,1.0,108.619532968582,Top 20,"This bridge has a vertical clearance of 12.9 ft (NBI Item 10), below the 14.0 ft non-interstate standard where no trucks require detour. The clearance restriction causes 22.9% of trucks to detour (Eq. 10.1), and with an ADT of 3,950 and 12.0% truck traffic, an estimated 109 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.309683,-94.726428"
41880027501174,'1.12 MI E of IH 27',35.1926111111111,-101.817336111111,"35.192611, -101.817336",2018,11,39600,18.0,4.42,14.5013128,1.44911244112,103.292734803034,103.292734803034,1.0,103.292734803034,Top 20,"This bridge has a vertical clearance of 14.5 ft (NBI Item 10), below the 16.1 ft interstate standard where no trucks require detour. The clearance restriction causes 1.4% of trucks to detour (Eq. 10.1), and with an ADT of 39,600 and 18.0% truck traffic, an estimated 103 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=35.192611,-101.817336"
41880027501173,'1.12 mi E of IH 27',35.1927555555556,-101.817313888889,"35.192756, -101.817314",2018,11,39650,17.0,4.42,14.5013128,1.44911244112,97.6774240936938,97.6774240936938,1.0,97.6774240936938,Top 20,"This bridge has a vertical clearance of 14.5 ft (NBI Item 10), below the 16.1 ft interstate standard where no trucks require detour. The clearance restriction causes 1.4% of trucks to detour (Eq. 10.1), and with an ADT of 39,650 and 17.0% truck traffic, an estimated 98 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=35.192756,-101.817314"
180570000911397,'1.8 Mi E of IH 45',32.7910833333333,-96.75615,"32.791083, -96.756150",1963,11,82550,8.0,4.47,14.6653548,1.30072004792,85.8995519646368,85.8995519646368,1.0,85.8995519646368,Top 20,"This bridge has a vertical clearance of 14.7 ft (NBI Item 10), below the 16.1 ft interstate standard where no trucks require detour. The clearance restriction causes 1.3% of trucks to detour (Eq. 10.1), and with an ADT of 82,550 and 8.0% truck traffic, an estimated 86 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.791083,-96.756150"
201760021404005,'0.00 MI W LOUISIANA S/L',31.0643388888889,-93.5191305555556,"31.064339, -93.519131",1937,6,1369,16.0,3.79,12.4343836,35.6641939149492,78.1188503513047,78.1188503513047,1.0,78.1188503513047,Top 20,"This bridge has a vertical clearance of 12.4 ft (NBI Item 10), below the 14.0 ft non-interstate standard where no trucks require detour. The clearance restriction causes 35.7% of trucks to detour (Eq. 10.1), and with an ADT of 1,369 and 16.0% truck traffic, an estimated 78 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.064339,-93.519131"
121020050003229,'SW OF DOWNTOWN HOUSTON',29.7493583333333,-95.371275,"29.749358, -95.371275",1967,11,124161,7.0,4.62,15.1574808,0.855542868320001,74.3575406514357,74.3575406514357,1.0,74.3575406514357,Top 20,"This bridge has a vertical clearance of 15.2 ft (NBI Item 10), below the 16.1 ft interstate standard where no trucks require detour. The clearance restriction causes 0.9% of trucks to detour (Eq. 10.1), and with an ADT of 124,161 and 7.0% truck traffic, an estimated 74 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.749358,-95.371275"
22200237405233,'0.5 MI E OF IH 820',32.6680611111111,-97.2315166666667,"32.668061, -97.231517",1973,11,109587,8.0,4.65,15.255906,0.766507432399999,67.199399995535,67.199399995535,1.0,67.199399995535,Top 20,"This bridge has a vertical clearance of 15.3 ft (NBI Item 10), below the 16.1 ft interstate standard where no trucks require detour. The clearance restriction causes 0.8% of trucks to detour (Eq. 10.1), and with an ADT of 109,587 and 8.0% truck traffic, an estimated 67 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.668061,-97.231517"
22200237405232,'0.4 MI E OF IH 820',32.6688083333333,-97.2311694444445,"32.668808, -97.231169",1973,11,109587,8.0,4.65,15.255906,0.766507432399999,67.199399995535,67.199399995535,1.0,67.199399995535,Top 20,"This bridge has a vertical clearance of 15.3 ft (NBI Item 10), below the 16.1 ft interstate standard where no trucks require detour. The clearance restriction causes 0.8% of trucks to detour (Eq. 10.1), and with an ADT of 109,587 and 8.0% truck traffic, an estimated 67 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.668808,-97.231169"
121020050003539,'IH 45 AT IH 69',29.7429027777778,-95.3580694444444,"29.742903, -95.358069",1972,12,54300,10.0,4.51,14.7965884,1.18200613336,64.1829330414481,64.1829330414481,1.0,64.1829330414481,Top 20,"This bridge has a vertical clearance of 14.8 ft (NBI Item 10), below the 14.0 ft non-interstate standard where no trucks require detour. The clearance restriction causes 1.2% of trucks to detour (Eq. 10.1), and with an ADT of 54,300 and 10.0% truck traffic, an estimated 64 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.742903,-95.358069"
150950053501031,'0.30 MI W OF FM 78',29.5845361111111,-97.9932138888889,"29.584536, -97.993214",1966,11,26600,33.0,4.69,15.3871396,0.64779351784,56.8633149959952,56.8633149959952,1.0,56.8633149959952,Top 20,"This bridge has a vertical clearance of 15.4 ft (NBI Item 10), below the 16.1 ft interstate standard where no trucks require detour. The clearance restriction causes 0.6% of trucks to detour (Eq. 10.1), and with an ADT of 26,600 and 33.0% truck traffic, an estimated 57 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.584536,-97.993214"
150150001709239,'IH 35 @ IH 10',29.3962694444444,-98.5111666666667,"29.396269, -98.511167",1967,11,157486,11.0,4.8,15.748032,0.321330252800003,55.6655178117074,55.6655178117074,1.0,55.6655178117074,Top 20,"This bridge has a vertical clearance of 15.7 ft (NBI Item 10), below the 16.1 ft interstate standard where no trucks require detour. The clearance restriction causes 0.3% of trucks to detour (Eq. 10.1), and with an ADT of 157,486 and 11.0% truck traffic, an estimated 56 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.396269,-98.511167"
150150001709240,'IH 35 @ IH 10',29.3962583333333,-98.5113166666667,"29.396258, -98.511317",1967,11,173066,9.0,4.8,15.748032,0.321330252800003,50.0502073779768,50.0502073779768,1.0,50.0502073779768,Top 20,"This bridge has a vertical clearance of 15.7 ft (NBI Item 10), below the 16.1 ft interstate standard where no trucks require detour. The clearance restriction causes 0.3% of trucks to detour (Eq. 10.1), and with an ADT of 173,066 and 9.0% truck traffic, an estimated 50 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.396258,-98.511317"
11170000913161,'JCT FM36 AND IH 30',33.0190194444444,-96.2050944444444,"33.019019, -96.205094",1958,1,26866,11.0,4.44,14.5669296,1.38975548384,41.0708879117299,41.0708879117299,1.0,41.0708879117299,Top 20,"This bridge has a vertical clearance of 14.6 ft (NBI Item 10), below the 16.1 ft interstate standard where no trucks require detour. The clearance restriction causes 1.4% of trucks to detour (Eq. 10.1), and with an ADT of 26,866 and 11.0% truck traffic, an estimated 41 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.019019,-96.205094"
11170000913162,'JCT FM36 AND IH30',33.018825,-96.2049972222222,"33.018825, -96.204997",1958,1,22330,11.0,4.42,14.5013128,1.44911244112,35.5945488912306,35.5945488912306,1.0,35.5945488912306,Top 20,"This bridge has a vertical clearance of 14.5 ft (NBI Item 10), below the 16.1 ft interstate standard where no trucks require detour. The clearance restriction causes 1.4% of trucks to detour (Eq. 10.1), and with an ADT of 22,330 and 11.0% truck traffic, an estimated 36 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.018825,-96.204997"
121020050801426,'IH 10/IH 610 INTERCHANGE',29.7755388888889,-95.2640166666667,"29.775539, -95.264017",1966,11,87360,12.0,4.8,15.748032,0.321330252800003,33.6856930615299,33.6856930615299,1.0,33.6856930615299,Top 20,"This bridge has a vertical clearance of 15.7 ft (NBI Item 10), below the 16.1 ft interstate standard where no trucks require detour. The clearance restriction causes 0.3% of trucks to detour (Eq. 10.1), and with an ADT of 87,360 and 12.0% truck traffic, an estimated 34 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.775539,-95.264017"
121020017809449,'US 59 AT IH 45',29.7315805555556,-95.3414722222222,"29.731581, -95.341472",1985,12,54300,10.0,4.72,15.4855648,0.558758081920002,30.3405638482561,30.3405638482561,1.0,30.3405638482561,Top 20,"This bridge has a vertical clearance of 15.5 ft (NBI Item 10), below the 14.0 ft non-interstate standard where no trucks require detour. The clearance restriction causes 0.6% of trucks to detour (Eq. 10.1), and with an ADT of 54,300 and 10.0% truck traffic, an estimated 30 trucks per day are unable to use this crossing.","https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.731581,-95.341472"
240720255202112,'0.56 MI E OF BUS 54',31.8991666666667,-106.399375,"31.899167, -106.399375",2000,12,19013,10.0,4.5,14.76378,1.211684612,23.037759527956,23.037759527956,1.0,23.037759527956,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.899167,-106.399375"
121020050003213,'0.10 MI N OF ALLEN PKWY',29.7602083333333,-95.3748916666667,"29.760208, -95.374892",1962,11,21580,7.0,4.44,14.5669296,1.38975548384,20.993646338887,20.993646338887,1.0,20.993646338887,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.760208,-95.374892"
121020027116156,'1.9 MI W OF US 90A',29.681375,-95.4583333333333,"29.681375, -95.458333",1964,11,24781,4.0,4.34,14.2388456,1.68654027024,16.717661774727,16.717661774727,1.0,16.717661774727,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.681375,-95.458333"
121020050801178,'AT IH 10/IH 610 INTERCHNG',29.7759416666667,-95.2640055555556,"29.775942, -95.264006",1964,11,14820,12.0,4.72,15.4855648,0.558758081920002,9.93695372886532,9.93695372886532,1.0,9.93695372886532,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.775942,-95.264006"
121020050003227,'IH 45/IH 69 INTERCHANGE',29.7449777777778,-95.3624916666667,"29.744978, -95.362492",1972,11,21580,7.0,4.72,15.4855648,0.558758081920002,8.44059958548356,8.44059958548356,1.0,8.44059958548356,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.744978,-95.362492"
41910016809053,'1.7 Mi SW of FM 1541',35.1638694444444,-101.871980555556,"35.163869, -101.871981",1961,11,12303,11.0,4.72,15.4855648,0.558758081920002,7.56184075004797,7.56184075004797,1.0,7.56184075004797,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=35.163869,-101.871981"
172360067506053,'1.45 MI N OF SH 75',30.776425,-95.6502194444445,"30.776425, -95.650219",1962,1,17386,30.0,4.88,16.0104992,0.0839024236800032,4.37618261430161,4.37618261430161,1.0,4.37618261430161,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.776425,-95.650219"
121020027107144,'@ IH-45 & IH-10',29.7760888888889,-95.3676472222222,"29.776089, -95.367647",1964,11,15400,5.0,4.75,15.58399,0.469722646000001,3.61686437420001,3.61686437420001,1.0,3.61686437420001,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.776089,-95.367647"
91610004901124,'1.5 Mi SE of IH 35',31.5606555555556,-97.1016138888889,"31.560656, -97.101614",1958,12,6917,13.0,4.78,15.6824152,0.38068721008,3.42317746176037,3.42317746176037,1.0,3.42317746176037,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.560656,-97.101614"
121020050003217,'0.20 MI N OF DALLAS ST',29.7603444444445,-95.3738611111111,"29.760344, -95.373861",1955,11,6591,7.0,4.72,15.4855648,0.558758081920002,2.57794216255432,2.57794216255432,1.0,2.57794216255432,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.760344,-95.373861"
22200017206062,'0.4 MI W OF IH 35W',32.7553277777778,-97.3269638888889,"32.755328, -97.326964",1964,12,6690,3.0,4.57,14.9934388,1.00393526152,2.01489806987064,2.01489806987064,1.0,2.01489806987064,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.755328,-97.326964"
232060AA0262001,'0.50 MI NE OF CR 220',31.2180222222222,-98.7968777777778,"31.218022, -98.796878",1910,9,49,14.0,3.96,12.9921264,21.1282436171872,1.44939751213904,1.44939751213904,1.0,1.44939751213904,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.218022,-98.796878"
240720212102225,'JCT IH 10 & US 54',31.7792222222222,-106.441536111111,"31.779222, -106.441536",1973,11,33450,5.0,4.88,16.0104992,0.0839024236800032,1.40326803604805,1.40326803604805,1.0,1.40326803604805,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.779222,-106.441536"
201240030603015,'6.0 Mi NE of US 69',29.9801222222222,-93.87135,"29.980122, -93.871350",1939,2,15227,9.0,4.88,16.0104992,0.0839024236800032,1.14982398483787,1.14982398483787,1.0,1.14982398483787,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.980122,-93.871350"
152320002305038,'4.0 MI W OF FM 2369',29.205825,-99.9025666666667,"29.205825, -99.902567",1932,2,2256,19.0,4.82,15.8136488,0.261973295520001,1.12292233391693,1.12292233391693,1.0,1.12292233391693,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.205825,-99.902567"
161780007406171,'0.35 MI W OF SHORELINE',27.8002555555556,-97.3969361111111,"27.800256, -97.396936",1959,12,5445,8.0,4.83,15.8464572,0.232294816880001,1.01187622232929,1.01187622232929,1.0,1.01187622232929,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=27.800256,-97.396936"
51520006711196,'Municipal Dr @ Canyon Lk',33.5990416666667,-101.843008333333,"33.599042, -101.843008",1990,11,1788,10.0,4.72,15.4855648,0.558758081920002,0.999059450472964,0.999059450472964,1.0,0.999059450472964,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=33.599042,-101.843008"
22200001416425,'IH-20 & IH-35',32.6658027777778,-97.319625,"32.665803, -97.319625",1990,11,32535,9.0,4.9,16.076116,0.0245454663999993,0.71872807439158,0.71872807439158,1.0,0.71872807439158,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.665803,-97.319625"
130900AA0353003,'2.55 MI E OF CR 228',29.5081583333333,-97.3139888888889,"29.508158, -97.313989",1910,9,34,3.0,3.41,11.1876644,62.7809866680408,0.640366064014017,0.640366064014017,1.0,0.640366064014017,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.508158,-97.313989"
230250AA0100001,'0.2 MI N OF US 67',31.8020333333333,-98.8175944444444,"31.802033, -98.817594",2001,9,50,1.0,2.74,8.9895016,92.4986539414077,0.462493269707039,0.462493269707039,1.0,0.462493269707039,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.802033,-98.817594"
22130025903046,'2.5 MI E OF FM-200',32.2719611111111,-97.6639666666667,"32.271961, -97.663967",1947,2,5565,9.0,4.88,16.0104992,0.0839024236800032,0.420225289001296,0.420225289001296,1.0,0.420225289001296,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.271961,-97.663967"
240720212102287,'JCT IH 10 & US 54',31.7731222222222,-106.445166666667,"31.773122, -106.445167",1973,11,46300,1.0,4.88,16.0104992,0.0839024236800032,0.388468221638415,0.388468221638415,1.0,0.388468221638415,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.773122,-106.445167"
121020027115347,'IH 610 @ SH 225 (INTRCHG)',29.7095361111111,-95.2668277777778,"29.709536, -95.266828",1974,12,11440,13.0,4.9,16.076116,0.0245454663999993,0.36504017630079,0.36504017630079,1.0,0.36504017630079,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.709536,-95.266828"
201220021308074,'0.00 MI E  OF TYLER C/L',30.853275,-94.1960055555556,"30.853275, -94.196006",1943,2,4611,9.0,4.88,16.0104992,0.0839024236800032,0.348186668029645,0.348186668029645,1.0,0.348186668029645,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.853275,-94.196006"
150460025303019,'3.95 MI N OF SH 46',29.8529722222222,-98.4080055555556,"29.852972, -98.408006",1935,2,10302,4.0,4.88,16.0104992,0.0839024236800032,0.345745107500557,0.345745107500557,1.0,0.345745107500557,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.852972,-98.408006"
232060AA0189001,'0.65 MI NW OF CR 132',31.2385472222222,-98.6019972222222,"31.238547, -98.601997",2001,9,31,2.0,3.56,11.6797904,52.9643050059149,0.328378691036672,0.328378691036672,1.0,0.328378691036672,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.238547,-98.601997"
121700011004190,'4.8 MI N OF HARRIS C/L',30.1782361111111,-95.4517722222223,"30.178236, -95.451772",2000,11,15830,8.0,4.9,16.076116,0.0245454663999993,0.310843786489592,0.310843786489592,1.0,0.310843786489592,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.178236,-95.451772"
231410027205023,'0.00 MI E OF SAN SABA C/L',31.2184,-98.5645083333333,"31.218400, -98.564508",1940,2,1612,16.0,4.88,16.0104992,0.0839024236800032,0.216401131155464,0.216401131155464,1.0,0.216401131155464,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=31.218400,-98.564508"
172360067507214,'1.85 MI N OF FM 1374',30.7179944444444,-95.5691555555556,"30.717994, -95.569156",2003,11,9000,5.0,4.9,16.076116,0.0245454663999993,0.110454598799997,0.110454598799997,1.0,0.110454598799997,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=30.717994,-95.569156"
121020027115348,'IH 610 @ SH 225 (INTRCHG)',29.7097,-95.2667472222222,"29.709700, -95.266747",1974,12,1104,13.0,4.9,16.076116,0.0245454663999993,0.035227653377279,0.035227653377279,1.0,0.035227653377279,Top 50,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.709700,-95.266747"
161290223401001,'0.8 MI W OF SH 72',28.8147916666667,-97.8746833333333,"28.814792, -97.874683",1942,7,7537,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.814792,-97.874683"
161290112101005,'0.35 MI N OF SH 72',28.8247916666667,-97.8447972222222,"28.824792, -97.844797",2022,17,4160,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.824792,-97.844797"
161290112101003,'0.5 MI S OF SH 80',28.9301555555556,-97.8317583333333,"28.930156, -97.831758",1939,7,3111,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.930156,-97.831758"
161290112101002,'1.4 MI S OF SH 80',28.9178305555556,-97.830225,"28.917831, -97.830225",1939,7,3111,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.917831,-97.830225"
161290112101001,'3.1 MI N OF SH 72',28.8617055555556,-97.8374861111111,"28.861706, -97.837486",1949,7,1853,36.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.861706,-97.837486"
161290109504005,'3.3 MI E OF SH 80',29.0462166666667,-97.7481472222222,"29.046217, -97.748147",1975,8,2504,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.046217,-97.748147"
161290223401002,'2.3 MI W OF SH 72',28.8174583333333,-97.8987416666667,"28.817458, -97.898742",1942,7,1866,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.817458,-97.898742"
161290223402004,'2.9 MI SE OF FM 99',28.7894583333333,-98.0446166666667,"28.789458, -98.044617",1965,8,925,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.789458,-98.044617"
161290223402005,'0.4 MI S OF FM 99',28.7912916666667,-98.0866444444445,"28.791292, -98.086644",1965,8,925,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.791292,-98.086644"
161290109503006,'6.9 MI SE OF SH 72 BUS',28.7400472222222,-97.7765166666667,"28.740047, -97.776517",1937,8,123,42.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.740047,-97.776517"
161290275501002,'2.8 MI N OF FM 81',28.9902166666667,-97.883675,"28.990217, -97.883675",2014,7,1265,9.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.990217,-97.883675"
161290109503003,'3.8 MI SE OF SH 72 BUS',28.7701888888889,-97.8131777777778,"28.770189, -97.813178",1937,8,123,42.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.770189,-97.813178"
161290109503002,'1.0 MI S OF FM 2443',28.7038638888889,-97.7536138888889,"28.703864, -97.753614",1949,8,115,42.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.703864,-97.753614"
161290109503001,'5.9 MI SE OF SH 72 BUS',28.74885,-97.7894111111111,"28.748850, -97.789411",1949,8,145,42.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.748850,-97.789411"
161290282301001,'2.2 MI NE OF FM 81',28.9224555555556,-97.7068972222222,"28.922456, -97.706897",1964,8,1212,14.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.922456,-97.706897"
161290329602001,'1.0 MI NW OF SH 123',29.0135777777778,-97.941975,"29.013578, -97.941975",1962,8,278,10.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.013578,-97.941975"
161290223401003,'2.1 MI SW OF FM 1353',28.7986111111111,-97.9628861111111,"28.798611, -97.962886",1942,7,625,69.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.798611,-97.962886"
161290112302003,'1.3 MI E OF SH 123',28.9616472222222,-97.8904194444445,"28.961647, -97.890419",1951,7,424,62.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.961647,-97.890419"
161290112302005,'2.5 MI E OF SH 123',28.9720194444444,-97.8749861111111,"28.972019, -97.874986",1986,7,2468,1.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.972019,-97.874986"
161290129402001,'1.7 MI W OF US 181',28.8863638888889,-97.9377944444444,"28.886364, -97.937794",1940,6,1163,49.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.886364,-97.937794"
161290129403002,'1.2 MI SW OF US 181',28.8577638888889,-97.9118305555556,"28.857764, -97.911831",1950,8,662,48.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.857764,-97.911831"
161290112301002,'2.4 MI E OF US 181',28.9545083333333,-97.9551444444444,"28.954508, -97.955144",1949,7,2200,1.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.954508,-97.955144"
161290112301001,'0.6 MI E OF US 181',28.9548472222222,-97.9773777777778,"28.954847, -97.977378",1949,7,433,61.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.954847,-97.977378"
161290112202010,'1.0 MI W OF SH 123',29.0459444444444,-97.9482194444444,"29.045944, -97.948219",1986,7,657,18.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.045944,-97.948219"
161290112202009,'0.1 MI NE OF US 181',28.9900305555556,-98.0291361111111,"28.990031, -98.029136",1980,7,1398,18.0,99.99,,0.0,0.0,0.0,1.0,0.0,Top 100,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=28.990031,-98.029136"
